Date,Daily Mean Temperature,Daily Total Rainfall,Daily Total Sunshine,Daily Mean Windspeed,Daily Mean Windspeed (Beaufort),Daily Maximum Gust,Daily Maximum Relative Humidity,Daily Mean Total Cloud,Daily Mean Visibility,Daily Mean Pressure,Daily Mean Wind Direction,Mean Cardinal Direction,Daily Max Gust Direction,Max Cardinal Direction,Station,Year
25/06/2015,15.2,1.2,2.9,4,Light,17,97,6,1800,1019,170,S,210,SSW,Leeming,2015
26/06/2015,17.4,0.4,2.2,6,Light,18,98,6,1200,1014,160,SSE,230,SW,Leeming,2015
27/06/2015,16,0.4,11.4,9,Light,22,93,3,1500,1017,270,W,270,W,Leeming,2015
28/06/2015,17.9,tr,5.9,11,Moderate,31,85,6,1500,1015,260,W,270,W,Leeming,2015
29/06/2015,16.6,0,4.2,6,Light,16,91,6,2100,1020,240,WSW,220,SW,Leeming,2015
30/06/2015,20.7,0,11.5,8,Light,20,85,4,2300,1018,150,SSE,160,SSE,Leeming,2015
01/07/2015,22.6,7,8.9,7,Light,32,89,3,1500,1012,140,SE,180,S,Leeming,2015
02/07/2015,20.1,1.8,5.1,7,Light,31,93,5,2200,1016,280,W,280,W,Leeming,2015
03/07/2015,16.3,17,12.7,5,Light,18,96,3,2600,1024,150,SSE,80,E,Leeming,2015
04/07/2015,18.7,tr,7.7,7,Light,23,98,5,1300,1017,260,W,270,W,Leeming,2015
05/07/2015,14.4,4.6,4.2,4,Light,32,97,5,1800,1016,210,SSW,220,SW,Leeming,2015
06/07/2015,13.6,2,5,8,Light,21,97,5,2300,1014,150,SSE,180,S,Leeming,2015
07/07/2015,17.3,1.2,4.7,11,Moderate,28,91,7,2300,1004,250,WSW,270,W,Leeming,2015
08/07/2015,13.9,6.8,0.7,7,Light,19,96,7,2200,1009,260,W,40,NE,Leeming,2015
09/07/2015,12.1,tr,14.5,6,Light,17,99,3,3400,1021,260,W,280,W,Leeming,2015
10/07/2015,18.4,tr,8.1,7,Light,19,90,7,2300,1015,160,SSE,170,S,Leeming,2015
11/07/2015,17.8,0.8,4,8,Light,22,93,7,1700,1014,260,W,260,W,Leeming,2015
12/07/2015,17.4,0.8,9.8,11,Moderate,24,90,5,2500,1012,260,W,200,SSW,Leeming,2015
13/07/2015,14.7,4.6,0,6,Light,17,96,7,1900,1012,150,SSE,170,S,Leeming,2015
14/07/2015,16.6,tr,4.3,4,Light,12,97,6,2100,1016,350,N,350,N,Leeming,2015
15/07/2015,15.2,0,10.7,6,Light,19,95,4,3600,1019,310,NW,10,N,Leeming,2015
16/07/2015,14.3,0.8,6.5,6,Light,18,99,6,2500,1018,130,SE,130,SE,Leeming,2015
17/07/2015,16.3,tr,5.9,12,Moderate,30,97,5,2600,1008,240,WSW,220,SW,Leeming,2015
18/07/2015,16.3,2.2,9.4,14,Moderate,31,76,5,3300,1011,240,WSW,240,WSW,Leeming,2015
19/07/2015,15,tr,5.4,10,Light,30,94,6,2800,1007,270,W,280,W,Leeming,2015
20/07/2015,14.2,1.4,6.1,10,Light,25,95,6,2800,1007,170,S,250,WSW,Leeming,2015
21/07/2015,16.2,tr,1.7,11,Moderate,26,98,7,2900,1007,220,SW,240,WSW,Leeming,2015
22/07/2015,14,0.6,5.9,6,Light,18,91,6,3200,1013,270,W,270,W,Leeming,2015
23/07/2015,14.6,tr,8,9,Light,26,92,5,3600,1015,250,WSW,250,WSW,Leeming,2015
24/07/2015,11.5,0,1.1,4,Light,11,94,7,3500,1013,150,SSE,350,N,Leeming,2015
25/07/2015,13.7,0.8,5,7,Light,21,95,5,3300,1013,330,NNW,20,NNE,Leeming,2015
26/07/2015,10.3,4.6,4,6,Light,19,100,6,1100,1004,140,SE,150,SSE,Leeming,2015
27/07/2015,13.3,12,0,7,Light,16,99,8,500,997,20,NNE,20,NNE,Leeming,2015
28/07/2015,12.3,10.4,0.1,5,Light,11,99,8,700,1003,350,N,360,N,Leeming,2015
29/07/2015,13.4,0.4,4.8,7,Light,19,97,7,3100,1009,290,WNW,330,NNW,Leeming,2015
30/07/2015,13.7,1.6,5.8,4,Light,14,95,5,2300,1017,360,N,310,NW,Leeming,2015
31/07/2015,11.1,0.2,3.5,6,Light,17,97,6,2400,1017,160,SSE,260,W,Leeming,2015
01/08/2015,14.8,0.6,6,9,Light,22,88,6,1800,1013,240,WSW,230,SW,Leeming,2015
02/08/2015,15.5,tr,0.9,6,Light,17,95,8,1300,1015,150,SSE,160,SSE,Leeming,2015
03/08/2015,18.2,0,4.9,8,Light,25,83,6,2400,1007,240,WSW,200,SSW,Leeming,2015
04/08/2015,15.5,tr,1.9,12,Moderate,31,83,5,2000,1007,220,SW,220,SW,Leeming,2015
05/08/2015,17.6,0.4,2.7,9,Light,23,89,7,2300,1010,190,S,190,S,Leeming,2015
06/08/2015,17.3,tr,6.6,9,Light,20,90,5,2300,1010,270,W,270,W,Leeming,2015
07/08/2015,13.3,0,8.4,4,Light,13,100,4,2700,1019,320,NW,240,WSW,Leeming,2015
08/08/2015,14.8,tr,10.7,6,Light,22,97,3,900,1022,240,WSW,200,SSW,Leeming,2015
09/08/2015,17.9,tr,2.9,8,Light,23,87,7,1900,1017,230,SW,230,SW,Leeming,2015
10/08/2015,17.6,0.6,9.7,10,Light,34,91,4,2200,1014,180,S,210,SSW,Leeming,2015
11/08/2015,14,0,4.8,5,Light,14,94,4,2700,1020,260,W,280,W,Leeming,2015
12/08/2015,15.1,0,12.4,4,Light,14,96,2,3100,1025,360,N,230,SW,Leeming,2015
13/08/2015,13.1,15.2,5.3,4,Light,13,100,5,1900,1019,120,ESE,110,ESE,Leeming,2015
14/08/2015,14.4,8.2,0,8,Light,18,98,8,800,1007,340,NNW,330,NNW,Leeming,2015
15/08/2015,14.1,0,10.4,8,Light,24,95,4,2100,1011,270,W,290,WNW,Leeming,2015
16/08/2015,11.3,0,2.7,3,Light,10,95,6,1700,1018,160,SSE,200,SSW,Leeming,2015
17/08/2015,15,0.8,9.1,5,Light,17,92,6,3200,1018,20,NNE,30,NNE,Leeming,2015
18/08/2015,13.6,7,0,8,Light,20,92,8,1700,1012,320,NW,330,NNW,Leeming,2015
19/08/2015,17.6,2.2,5.3,10,Light,22,97,7,1900,1013,190,S,180,S,Leeming,2015
20/08/2015,18.2,0.2,3.7,9,Light,20,97,7,1900,1016,160,SSE,200,SSW,Leeming,2015
21/08/2015,20.4,0.8,2.1,12,Moderate,27,96,7,2300,1015,180,S,190,S,Leeming,2015
22/08/2015,18.1,18.6,2.8,5,Light,16,98,7,1200,1014,170,S,40,NE,Leeming,2015
23/08/2015,18.2,8.6,9.1,8,Light,31,99,4,900,1003,110,ESE,110,ESE,Leeming,2015
24/08/2015,14.6,0,2.9,4,Light,13,100,6,1800,1001,170,S,290,WNW,Leeming,2015
25/08/2015,14.5,1.6,6.5,10,Light,24,97,6,2800,1003,260,W,250,WSW,Leeming,2015
26/08/2015,17,0,7.7,13,Moderate,29,96,5,2900,998,170,S,220,SW,Leeming,2015
27/08/2015,15.1,0,12.6,12,Moderate,29,86,2,2900,1002,200,SSW,250,WSW,Leeming,2015
28/08/2015,15.4,tr,9.2,10,Light,31,87,3,2100,1011,240,WSW,270,W,Leeming,2015
29/08/2015,16.4,0,5.8,9,Light,23,85,5,2200,1017,230,SW,210,SSW,Leeming,2015
30/08/2015,13.9,3.4,2.4,4,Light,9,99,8,1800,1019,180,S,180,S,Leeming,2015
31/08/2015,13.1,0.8,0,6,Light,15,95,8,1300,1017,340,NNW,360,N,Leeming,2015
01/09/2015,14.4,0.6,5.5,7,Light,20,92,6,2700,1018,310,NW,290,WNW,Leeming,2015
02/09/2015,12.8,1.8,3.7,5,Light,18,97,7,3000,1017,300,WNW,360,N,Leeming,2015
03/09/2015,10.9,0.2,0,9,Light,21,97,8,2900,1015,310,NW,310,NW,Leeming,2015
04/09/2015,13.2,1,3.6,10,Light,25,88,7,2500,1017,330,NNW,340,NNW,Leeming,2015
05/09/2015,12.2,tr,7.5,9,Light,26,95,4,2100,1023,360,N,360,N,Leeming,2015
06/09/2015,11,0,10.2,5,Light,18,100,1,2000,1028,280,W,250,WSW,Leeming,2015
07/09/2015,12.5,tr,6.3,4,Light,11,100,3,2100,1031,330,NNW,350,N,Leeming,2015
08/09/2015,10.5,tr,0,3,Light,8,99,8,800,1030,20,NNE,20,NNE,Leeming,2015
09/09/2015,13.1,0,0.1,4,Light,13,99,7,1900,1026,110,ESE,120,ESE,Leeming,2015
10/09/2015,12.9,0,7.5,6,Light,19,100,3,1500,1023,120,ESE,90,E,Leeming,2015
11/09/2015,12.7,5.6,8.4,7,Light,23,100,4,1300,1017,120,ESE,120,ESE,Leeming,2015
12/09/2015,14.2,2.6,3.6,8,Light,25,94,6,1200,1006,130,SE,260,W,Leeming,2015
13/09/2015,11.4,0,8.2,6,Light,17,99,4,1900,1006,160,SSE,140,SE,Leeming,2015
14/09/2015,9.3,21,0,4,Light,10,100,7,1100,995,10,N,10,N,Leeming,2015
15/09/2015,14.5,2,2.8,7,Light,19,98,7,1800,992,320,NW,250,WSW,Leeming,2015
16/09/2015,9.7,0,10.8,6,Light,15,100,2,2700,993,10,N,30,NNE,Leeming,2015
17/09/2015,11.1,0.2,3.1,7,Light,21,94,7,2700,997,280,W,270,W,Leeming,2015
18/09/2015,13.4,0.2,3.3,5,Light,18,97,6,1900,1012,10,N,360,N,Leeming,2015
19/09/2015,12.9,tr,9.4,3,Light,16,100,3,1600,1024,270,W,280,W,Leeming,2015
20/09/2015,10.6,0.8,1.9,5,Light,17,100,5,1200,1022,150,SSE,250,WSW,Leeming,2015
21/09/2015,13.9,2,2.1,7,Light,20,97,6,1600,1008,150,SSE,260,W,Leeming,2015
22/09/2015,10,0.2,4.5,5,Light,21,100,6,2400,1002,150,SSE,310,NW,Leeming,2015
23/09/2015,12.5,tr,4.7,8,Light,21,94,5,2400,1007,280,W,230,SW,Leeming,2015
24/09/2015,12.1,0.2,6.7,11,Moderate,27,92,4,2400,1009,230,SW,270,W,Leeming,2015
25/09/2015,12.1,0,5.4,7,Light,18,90,2,2600,1020,270,W,280,W,Leeming,2015
26/09/2015,9.5,0,0.1,3,Light,8,97,6,1500,1030,160,SSE,190,S,Leeming,2015
27/09/2015,10.2,0.2,5.9,5,Light,14,100,3,600,1035,170,S,160,SSE,Leeming,2015
28/09/2015,10.6,tr,4.1,5,Light,15,100,6,700,1038,170,S,170,S,Leeming,2015
29/09/2015,12.5,0,5,4,Light,9,100,6,700,1038,170,S,170,S,Leeming,2015
30/09/2015,11.4,0,8.7,4,Light,15,100,3,1400,1037,120,ESE,140,SE,Leeming,2015
01/10/2015,9.8,0.2,9.6,3,Light,10,100,2,1300,1034,190,S,210,SSW,Leeming,2015
02/10/2015,9.4,tr,5.3,4,Light,12,100,5,200,1026,150,SSE,160,SSE,Leeming,2015
03/10/2015,6.6,0.2,0,3,Light,9,100,8,200,1017,330,NNW,350,N,Leeming,2015
04/10/2015,9.6,0.2,4.4,3,Light,12,100,5,300,1014,280,W,180,S,Leeming,2015
05/10/2015,9.4,10.4,0,8,Light,24,100,7,300,1004,150,SSE,130,SE,Leeming,2015
06/10/2015,15.7,26.2,1.9,7,Light,17,99,8,1000,997,150,SSE,160,SSE,Leeming,2015
07/10/2015,13.9,9,0,7,Light,18,99,8,1200,1006,290,WNW,300,WNW,Leeming,2015
08/10/2015,10.1,0,6.4,4,Light,14,97,2,3400,1020,170,S,290,WNW,Leeming,2015
09/10/2015,9,0,6.8,3,Light,9,100,4,1500,1023,130,SE,190,S,Leeming,2015
10/10/2015,9.7,0.4,0.3,3,Light,11,100,7,900,1023,160,SSE,110,ESE,Leeming,2015
11/10/2015,9.5,0,1.3,4,Light,13,100,8,900,1021,330,NNW,120,ESE,Leeming,2015
12/10/2015,7.6,0.2,2.9,6,Light,23,100,4,1900,1022,320,NW,10,N,Leeming,2015
13/10/2015,9,0.2,0.9,6,Light,18,100,5,2000,1027,350,N,20,NNE,Leeming,2015
14/10/2015,8.3,0.2,5.5,6,Light,18,99,5,2300,1027,340,NNW,30,NNE,Leeming,2015
15/10/2015,8.8,1.4,0.1,7,Light,14,100,7,1200,1025,350,N,350,N,Leeming,2015
16/10/2015,10.8,tr,0.2,8,Light,17,96,8,1300,1026,340,NNW,30,NNE,Leeming,2015
17/10/2015,9.6,0.6,2,9,Light,23,93,7,1700,1024,340,NNW,20,NNE,Leeming,2015
18/10/2015,10.8,0.2,0,7,Light,16,99,8,1200,1024,360,N,20,NNE,Leeming,2015
19/10/2015,9.2,tr,6.3,3,Light,8,100,5,1200,1027,360,N,360,N,Leeming,2015
20/10/2015,9.2,15.8,4,6,Light,16,97,5,1900,1025,230,SW,290,WNW,Leeming,2015
21/10/2015,12.8,0,3.4,9,Light,28,95,6,2500,1012,190,S,260,W,Leeming,2015
22/10/2015,12.9,0,5.4,10,Light,41,84,4,2200,1013,260,W,310,NW,Leeming,2015
23/10/2015,6.9,0,0.9,8,Light,23,97,5,1800,1017,150,SSE,210,SSW,Leeming,2015
24/10/2015,9.2,tr,2,10,Light,22,90,5,1800,1011,160,SSE,310,NW,Leeming,2015
25/10/2015,7.3,0,1.1,7,Light,16,91,5,1200,1022,210,SSW,200,SSW,Leeming,2015
26/10/2015,8.5,0.2,4.5,7,Light,22,94,6,1100,1015,160,SSE,170,S,Leeming,2015
27/10/2015,9.8,0.8,0,4,Light,15,99,8,200,1011,130,SE,160,SSE,Leeming,2015
28/10/2015,12,7.8,0,3,Light,11,100,7,200,1006,150,SSE,150,SSE,Leeming,2015
29/10/2015,10.1,11.2,0,8,Light,25,100,8,1000,1009,150,SSE,160,SSE,Leeming,2015
30/10/2015,12.9,2,2.3,8,Light,21,99,7,900,1015,150,SSE,170,S,Leeming,2015
31/10/2015,11.3,0,0,8,Light,18,100,6,500,1021,150,SSE,160,SSE,Leeming,2015
01/05/2015,3.8,tr,9.1,8,Light,23,82,3,3800,1014,90,E,80,E,Leuchars,2015
02/05/2015,4.6,7.2,5.7,13,Moderate,26,98,6,3500,1013,120,ESE,120,ESE,Leuchars,2015
03/05/2015,9.3,15.4,0,15,Moderate,34,100,8,1000,998,110,ESE,110,ESE,Leuchars,2015
04/05/2015,11,3.8,8.6,10,Light,27,100,6,2600,996,250,WSW,250,WSW,Leuchars,2015
05/05/2015,7.5,16,1.3,12,Moderate,31,100,7,1900,989,70,ENE,60,ENE,Leuchars,2015
06/05/2015,9.4,1,2.1,7,Light,21,91,6,3800,992,220,SW,20,NNE,Leuchars,2015
07/05/2015,6.8,tr,7.2,11,Moderate,25,91,4,4300,1011,280,W,270,W,Leuchars,2015
08/05/2015,4.1,5.6,5,7,Light,17,99,4,3400,1014,110,ESE,110,ESE,Leuchars,2015
09/05/2015,9.2,2,5.2,8,Light,15,100,6,2800,1012,30,NNE,90,E,Leuchars,2015
10/05/2015,9.8,3,0.4,11,Moderate,39,100,8,2300,1014,220,SW,220,SW,Leuchars,2015
11/05/2015,12.7,0.6,9.9,18,Fresh,40,89,4,3200,1006,220,SW,260,W,Leuchars,2015
12/05/2015,11.5,tr,8.5,20,Fresh,40,75,4,3300,1007,250,WSW,240,WSW,Leuchars,2015
13/05/2015,9.5,tr,9.6,10,Light,20,92,4,3800,1019,110,ESE,270,W,Leuchars,2015
14/05/2015,9.1,0,0,8,Light,17,78,8,3500,1018,100,E,110,ESE,Leuchars,2015
15/05/2015,7.4,0.6,6.4,11,Moderate,26,94,5,3300,1016,250,WSW,240,WSW,Leuchars,2015
16/05/2015,9.6,0.2,12.2,16,Moderate,36,91,2,3300,1016,260,W,280,W,Leuchars,2015
17/05/2015,9.9,0.8,9.9,16,Moderate,36,94,4,3100,1014,250,WSW,280,W,Leuchars,2015
18/05/2015,10,2.4,2.6,8,Light,19,95,7,3800,998,220,SW,230,SW,Leuchars,2015
19/05/2015,8.7,0.6,7.4,9,Light,26,97,4,4300,997,310,NW,300,WNW,Leuchars,2015
20/05/2015,11.9,1,9.1,10,Light,22,79,7,4100,1012,300,WNW,290,WNW,Leuchars,2015
21/05/2015,11.9,0.2,0.6,16,Moderate,30,91,8,2000,1019,260,W,260,W,Leuchars,2015
22/05/2015,14.3,0,2.6,13,Moderate,31,91,5,3600,1020,260,W,260,W,Leuchars,2015
23/05/2015,9.7,0.4,8.9,8,Light,22,95,4,2000,1023,250,WSW,250,WSW,Leuchars,2015
24/05/2015,12.5,tr,3,14,Moderate,26,95,7,4200,1014,280,W,270,W,Leuchars,2015
25/05/2015,12.4,0,7.7,8,Light,20,86,6,3000,1017,260,W,340,NNW,Leuchars,2015
26/05/2015,11.2,0,8.9,10,Light,23,88,4,3900,1021,260,W,280,W,Leuchars,2015
27/05/2015,8.9,8,0.2,10,Light,26,99,7,3300,1015,250,WSW,270,W,Leuchars,2015
28/05/2015,9.4,tr,13,15,Moderate,33,99,4,4200,1005,270,W,260,W,Leuchars,2015
29/05/2015,9.8,1.4,6.5,9,Light,28,92,6,3800,1002,260,W,270,W,Leuchars,2015
30/05/2015,9.2,8,10.1,11,Moderate,27,95,3,4600,1007,250,WSW,280,W,Leuchars,2015
31/05/2015,9.7,tr,7.1,14,Moderate,36,99,5,2800,999,270,W,270,W,Leuchars,2015
01/06/2015,8.9,17.4,4.9,15,Moderate,33,96,5,2900,998,240,WSW,240,WSW,Leuchars,2015
02/06/2015,9.6,1.2,9,22,Strong,46,94,5,3200,989,250,WSW,270,W,Leuchars,2015
03/06/2015,11.3,0,13.4,13,Moderate,29,94,3,3900,1015,270,W,270,W,Leuchars,2015
04/06/2015,8.5,0.2,1.1,6,Light,15,96,6,3000,1023,80,E,90,E,Leuchars,2015
05/06/2015,13.4,0.4,3.8,10,Light,28,100,6,2500,1011,240,WSW,230,SW,Leuchars,2015
06/06/2015,11.4,tr,7.7,23,Strong,52,81,4,3100,1010,230,SW,260,W,Leuchars,2015
07/06/2015,12,tr,12.9,13,Moderate,30,87,3,4000,1027,250,WSW,290,WNW,Leuchars,2015
08/06/2015,10.9,0.2,5.3,5,Light,16,93,7,4100,1036,150,SSE,120,ESE,Leuchars,2015
09/06/2015,12.8,0,10.5,6,Light,15,93,5,4100,1035,270,W,160,SSE,Leuchars,2015
10/06/2015,14.6,0,15.6,5,Light,14,100,1,3000,1030,260,W,210,SSW,Leuchars,2015
11/06/2015,15,0,15.9,7,Light,16,99,1,3100,1021,140,SE,150,SSE,Leuchars,2015
12/06/2015,9.4,0.4,6.2,8,Light,21,98,4,1700,1014,90,E,70,ENE,Leuchars,2015
13/06/2015,9.8,0.4,0,10,Light,20,97,8,2900,1012,60,ENE,60,ENE,Leuchars,2015
14/06/2015,10.7,0.2,1.7,6,Light,16,90,8,4000,1017,50,NE,50,NE,Leuchars,2015
15/06/2015,9.6,1,3.4,5,Light,13,100,6,3600,1022,110,ESE,120,ESE,Leuchars,2015
16/06/2015,14.6,tr,0.1,6,Light,20,100,8,2400,1021,260,W,250,WSW,Leuchars,2015
17/06/2015,15.6,0,5.7,16,Moderate,33,90,6,3900,1015,270,W,280,W,Leuchars,2015
18/06/2015,11.5,tr,0,13,Moderate,25,83,8,3600,1017,270,W,290,WNW,Leuchars,2015
19/06/2015,13.6,tr,2,8,Light,18,82,8,4600,1019,280,W,270,W,Leuchars,2015
20/06/2015,14.6,tr,0.3,7,Light,18,94,7,4200,1017,250,WSW,270,W,Leuchars,2015
21/06/2015,14.1,1,5.5,11,Moderate,26,91,7,3700,1009,270,W,250,WSW,Leuchars,2015
22/06/2015,12.5,0.2,0.2,7,Light,22,96,8,4400,1010,260,W,20,NNE,Leuchars,2015
23/06/2015,8.9,0.4,7.5,8,Light,18,100,5,3400,1017,110,ESE,110,ESE,Leuchars,2015
24/06/2015,12.9,1.6,0,5,Light,12,94,8,2700,1017,110,ESE,130,SE,Leuchars,2015
25/06/2015,14.5,3.2,0.6,4,Light,15,99,8,2000,1018,40,NE,210,SSW,Leuchars,2015
26/06/2015,15.7,2.6,0.2,6,Light,17,99,7,2500,1012,160,SSE,200,SSW,Leuchars,2015
27/06/2015,15,5.4,9.1,9,Light,21,95,5,3000,1014,260,W,270,W,Leuchars,2015
28/06/2015,17.3,0.4,6.4,11,Moderate,31,99,5,2600,1011,270,W,240,WSW,Leuchars,2015
29/06/2015,15.2,0.2,0.7,8,Light,26,96,7,3500,1017,250,WSW,260,W,Leuchars,2015
30/06/2015,19.2,0,1.5,5,Light,17,93,7,2600,1016,220,SW,230,SW,Leuchars,2015
01/07/2015,16.2,2.8,5.6,8,Light,21,99,4,800,1012,50,NE,100,E,Leuchars,2015
02/07/2015,17.9,1.4,4.5,8,Light,21,100,5,2200,1015,260,W,250,WSW,Leuchars,2015
03/07/2015,16,18.4,13.6,9,Light,22,100,2,2300,1024,110,ESE,110,ESE,Leuchars,2015
04/07/2015,14.8,11.4,2.3,10,Light,26,100,6,900,1017,80,E,90,E,Leuchars,2015
05/07/2015,14.8,0.4,5.1,6,Light,16,100,5,2200,1014,260,W,250,WSW,Leuchars,2015
06/07/2015,16,9.6,7.6,9,Light,20,98,4,2900,1011,260,W,230,SW,Leuchars,2015
07/07/2015,17.6,8.8,5.7,11,Moderate,24,100,7,3400,1000,280,W,260,W,Leuchars,2015
08/07/2015,13.8,tr,3.9,8,Light,21,84,6,4200,1008,360,N,360,N,Leuchars,2015
09/07/2015,11.7,2.2,6.5,7,Light,17,91,5,4400,1020,250,WSW,280,W,Leuchars,2015
10/07/2015,15.6,2.2,1.1,5,Light,18,96,7,3100,1016,120,ESE,200,SSW,Leuchars,2015
11/07/2015,16.6,0.2,3.1,9,Light,25,98,7,3100,1010,250,WSW,260,W,Leuchars,2015
12/07/2015,16.7,2.2,8.3,13,Moderate,26,96,6,4200,1009,280,W,270,W,Leuchars,2015
13/07/2015,13.9,tr,1.6,4,Light,12,98,7,3700,1011,70,ENE,250,WSW,Leuchars,2015
14/07/2015,13.3,0.6,0.4,6,Light,16,100,8,3300,1016,90,E,100,E,Leuchars,2015
15/07/2015,12.6,0.6,4.7,6,Light,15,100,6,3000,1019,360,N,60,ENE,Leuchars,2015
16/07/2015,12.1,22.6,1,10,Light,24,99,8,2600,1019,110,ESE,110,ESE,Leuchars,2015
17/07/2015,15.8,0.2,2.9,18,Fresh,41,99,7,2400,1005,230,SW,230,SW,Leuchars,2015
18/07/2015,15.1,6.2,10.2,20,Fresh,43,99,5,3300,1004,260,W,240,WSW,Leuchars,2015
19/07/2015,14.3,1.8,0.9,5,Light,15,99,8,2800,1005,130,SE,240,WSW,Leuchars,2015
20/07/2015,13,3,0.2,7,Light,19,100,7,2600,1004,130,SE,150,SSE,Leuchars,2015
21/07/2015,15,0,1.7,12,Moderate,25,99,7,3800,1003,260,W,250,WSW,Leuchars,2015
22/07/2015,12.2,tr,4.1,9,Light,23,94,5,3900,1010,250,WSW,270,W,Leuchars,2015
23/07/2015,12.5,0.4,10.5,13,Moderate,31,97,4,4000,1011,250,WSW,250,WSW,Leuchars,2015
24/07/2015,12.5,tr,5.4,7,Light,23,95,4,3600,1012,270,W,200,SSW,Leuchars,2015
25/07/2015,12.1,2.8,2.7,4,Light,14,97,8,3700,1013,260,W,90,E,Leuchars,2015
26/07/2015,12.8,7.8,5.6,12,Moderate,25,98,6,2600,1005,130,SE,80,E,Leuchars,2015
27/07/2015,12.1,1.2,0,11,Moderate,25,96,8,2000,1000,60,ENE,80,E,Leuchars,2015
28/07/2015,12.2,1.6,0,4,Light,13,99,8,3400,1004,30,NNE,100,E,Leuchars,2015
29/07/2015,14.2,tr,3.2,6,Light,19,94,7,4200,1010,280,W,360,N,Leuchars,2015
30/07/2015,12.2,0,6.3,6,Light,21,85,6,4600,1017,300,WNW,280,W,Leuchars,2015
31/07/2015,13.7,3.8,0.8,9,Light,29,91,7,4400,1013,240,WSW,210,SSW,Leuchars,2015
01/08/2015,12.7,1.4,11.2,11,Moderate,29,100,3,3400,1009,250,WSW,270,W,Leuchars,2015
02/08/2015,12.2,5,2.9,8,Light,23,99,7,2900,1014,270,W,110,ESE,Leuchars,2015
03/08/2015,17.6,tr,8.3,12,Moderate,34,99,4,2000,1004,210,SSW,210,SSW,Leuchars,2015
04/08/2015,15.6,0.2,1.5,16,Moderate,34,90,7,2800,1001,230,SW,240,WSW,Leuchars,2015
05/08/2015,15,2.4,0.2,8,Light,19,99,8,2600,1007,240,WSW,210,SSW,Leuchars,2015
06/08/2015,17.1,0,6.7,9,Light,24,97,5,3300,1008,270,W,260,W,Leuchars,2015
07/08/2015,13.7,0,12,8,Light,18,90,2,3700,1018,280,W,250,WSW,Leuchars,2015
08/08/2015,13.9,0.2,6.2,11,Moderate,26,94,5,4300,1019,230,SW,220,SW,Leuchars,2015
09/08/2015,16.4,tr,0.5,10,Light,28,88,8,4800,1013,240,WSW,220,SW,Leuchars,2015
10/08/2015,14.7,2.6,4.6,9,Light,29,100,5,4000,1010,250,WSW,260,W,Leuchars,2015
11/08/2015,14.2,0,6.2,9,Light,19,95,4,4500,1018,250,WSW,250,WSW,Leuchars,2015
12/08/2015,13.7,0,3,7,Light,19,96,5,4500,1024,260,W,270,W,Leuchars,2015
13/08/2015,12,7,13.2,6,Light,19,100,2,3100,1019,280,W,120,ESE,Leuchars,2015
14/08/2015,13.6,8.2,0,4,Light,12,100,8,1600,1008,280,W,90,E,Leuchars,2015
15/08/2015,14.7,0,6.3,9,Light,22,100,5,3300,1009,260,W,260,W,Leuchars,2015
16/08/2015,11.5,0,8.6,5,Light,16,99,3,3600,1017,290,WNW,130,SE,Leuchars,2015
17/08/2015,11.9,0,11.5,5,Light,12,100,2,3000,1019,280,W,110,ESE,Leuchars,2015
18/08/2015,13.9,10.2,0,5,Light,11,99,8,3300,1013,280,W,280,W,Leuchars,2015
19/08/2015,17.4,1.2,4.8,6,Light,20,100,7,2600,1010,250,WSW,230,SW,Leuchars,2015
20/08/2015,16.8,0.2,6.2,8,Light,24,99,6,4200,1013,160,SSE,210,SSW,Leuchars,2015
21/08/2015,18.7,tr,6.3,12,Moderate,27,97,5,3100,1011,210,SSW,220,SW,Leuchars,2015
22/08/2015,15.5,10.6,2.3,5,Light,15,100,7,2100,1014,110,ESE,110,ESE,Leuchars,2015
23/08/2015,16.1,0.4,9.7,13,Moderate,27,100,4,700,1007,100,E,110,ESE,Leuchars,2015
24/08/2015,16.9,tr,6.1,7,Light,22,100,6,1300,1001,110,ESE,110,ESE,Leuchars,2015
25/08/2015,14.9,0.8,8.5,10,Light,23,100,5,4000,1000,250,WSW,260,W,Leuchars,2015
26/08/2015,14.2,0.8,4.4,8,Light,32,99,6,3200,994,240,WSW,260,W,Leuchars,2015
27/08/2015,13.5,0.4,4.5,13,Moderate,32,95,6,3800,997,260,W,270,W,Leuchars,2015
28/08/2015,14.1,0.4,8.1,11,Moderate,29,96,5,3500,1007,240,WSW,260,W,Leuchars,2015
29/08/2015,16,0.6,10,12,Moderate,30,98,4,3400,1012,230,SW,250,WSW,Leuchars,2015
30/08/2015,14.1,0.2,8.8,9,Light,22,100,2,3200,1017,260,W,250,WSW,Leuchars,2015
31/08/2015,12.3,0.4,1.7,4,Light,11,97,6,4300,1018,270,W,130,SE,Leuchars,2015
01/09/2015,12.2,9,2.1,6,Light,18,100,7,4100,1018,310,NW,50,NE,Leuchars,2015
02/09/2015,12.6,0.2,2.4,7,Light,19,90,7,4700,1017,310,NW,330,NNW,Leuchars,2015
03/09/2015,12.9,tr,0.7,8,Light,26,74,7,4600,1015,360,N,350,N,Leuchars,2015
04/09/2015,11.7,0.2,2.1,7,Light,24,92,5,4800,1017,280,W,10,N,Leuchars,2015
05/09/2015,12.2,0,5.3,6,Light,22,71,5,4200,1023,330,NNW,20,NNE,Leuchars,2015
06/09/2015,14.1,0,12.5,8,Light,21,84,2,4200,1026,300,WNW,260,W,Leuchars,2015
